spotid	spotname	geo-coordinates
174347	Staten Island Mall	40.58748865	-74.1545701667
785671	ENT & Allergy Associates	40.58729338	-74.15571248
6763243	Pergament Shopping Center	40.5804221427	-74.1589192868
6912970	MaryJean & Richie's House	40.569891533	-74.132160933
490328	Applebee's	40.5836321198	-74.1591739655
200330	Chill Spot SI	40.5910546194	-74.1521251202
633576	TQM HQ	40.5915353017	-74.1531765461
620333	Heartland Psychology	40.5845446999	-74.1602790356
981865	Columbia Gym	40.5832084177	-74.1609013081
5756874	p.s. 59	40.5846261783	-74.1605472535
5756940	St. Johns	40.5846261783	-74.1605472535
5756951	St. Margarets	40.5846261783	-74.1605472535
5757127	Marsh Park	40.5846261783	-74.1605472535
5757006	Heartland Planetarium	40.5846261783	-74.1605472535
5757116	Heartland Park	40.5846261783	-74.1605472535
5756786	Heartland Medical	40.5846261783	-74.1605472535
97817	The Pantry	40.5856691117	-74.1600644588
2521889	Carvel Ice Cream 	40.5835098983	-74.1611373425
619560	Heartland Medical	40.5850335769	-74.1606009007
4644703	Michaels	40.5845772918	-74.1608798504
3612469	Seaview Hospital	40.592069	-74.131066
1959527	Stride Right	40.5835180464	-74.1618347168
1574932	Classic Pizza	40.570783	-74.1266535
1965879	Payless Shoes	40.5838195257	-74.1618132591
2009405	GapKids	40.5835424908	-74.1621673107
620345	Babies R Us	40.5777000461	-74.1625535488
2409269	AT&T Store	40.5834039729	-74.1625964642
76598	P.S. 69	40.5912652	-74.1569334333
520372	Pizza Pizza	40.5766488408	-74.1628539562
520277	TacoDip Sports	40.5786208558	-74.1632723808
7331692	High Rock Park	40.586777209	-74.123382568
520388	Unique Playthings	40.5819047021	-74.1633796692
73810	Carrabba's Italian Grill	40.5790934788	-74.1638731956
1064981	Platinum Books	40.5759969222	-74.163261652
80719	Nome Tomes	40.5882682233	-74.1613197327
1494253	Net Cost Market	40.564658139	-74.133889693
7331690	Vanderbilt Cemetery	40.585734294	-74.121580124
53321	T.G.I. Friday's	40.5785485917	-74.1645265488
523253	Babies R Us	40.57878815	-74.1645576333
523257	Villa Monte Pizza	40.5787638833	-74.1645888833
695582	Auntie Anne's	40.5813661833	-74.1647117333
6387302	Massage Envy	40.57836243	-74.16470962
73806	Outback Steakhouse	40.5785792	-74.16476325
355956	Macy's	40.58229135	-74.1646633833
356027	Gap	40.5822921833	-74.1646735667
355964	JC Penny	40.5822697833	-74.1646784167
355970	East Pacific Bistro	40.5822803167	-74.1646782833
356024	GameStop	40.5822869333	-74.1646787333
355982	Fusion Tans	40.58227245	-74.1646835333
73813	Panera Bread	40.5786202167	-74.1648023833
356015	Mrs. Fields	40.5822738833	-74.1646965333
355991	Columbia School	40.5822688167	-74.1647050667
356007	Old Navy	40.5822597167	-74.1647130167
523242	Applebee's	40.5811794993	-74.1650211811
6390713	SIMALL Petting Zoo	40.58231945	-74.165016083
5162053	The Rock House	40.582361783	-74.165022117
7496932	Soho Pizza Factory	40.587331251	-74.163250923
695563	Build-A-Bear Workshop	40.5815431667	-74.1652721
7567000	Richmond Hill Deli	40.587168298	-74.1634655
52834	Apple Store, Staten Island	40.5823346345	-74.1654852569
605820	Borders	40.5823541333	-74.1655821333
1444025	Michaels	40.5767553	-74.165414733
1444033	Petland Discounts	40.5767553	-74.165414733
982865	Willowbrook Courts	40.596358228	-74.1518676281
505713	Toys R Us	40.5776755996	-74.1656434536
988205	CVS/pharmacy	40.5829485426	-74.1656180153
1444007	Magic City Super Store	40.576809833	-74.16556805
643708	Dunkin' Donuts	40.5768681667	-74.1657244333
6558514	Staten Island Blood Services	40.57687008	-74.16574245
67965	Staten Island Mall	40.5824704262	-74.1659195145
351749	TheBeetle2	40.5767855167	-74.16580125
1062789	Classic Deli	40.58078324	-74.16619288
523298	Party City	40.57661845	-74.1658972333
523312	Bella Vita 2	40.5766363	-74.1659022667
7282512	Verizon Wireless	40.582083964	-74.166212082
510044	Saturday Matinee	40.5807829	-74.1663736667
510020	Sears	40.5807829	-74.1663736667
7199463	Staten Island Mall Food Court	40.581397265	-74.166411823
69846	Starbucks	40.5764953667	-74.1660679333
6377130	Subway	40.58103549	-74.166511148
381761	Sephora	40.5819637493	-74.1665124663
840752	American Eagle	40.57886016	-74.16671055
73787	Starbucks	40.5817896453	-74.166860734
510125	H&M	40.5811588253	-74.1670840943
510121	GNC	40.5811588253	-74.1670840943
510131	Hallmark	40.5811588253	-74.1670840943
622274	Snake Pit	40.5939386615	-74.1257429123
582148	New Springville Post Office	40.5776837485	-74.1669952869
69854	S&S deli	40.5760943357	-74.1667890899
619080	Foot Locker	40.5815559538	-74.1674137115
101442	Empire Wine & Liquior	40.5883067	-74.1651810333
627982	Raymour Flanigan	40.5767470333	-74.1672505833
101445	Equinox Gym	40.58831785	-74.1651788667
101444	B&B Laundromat	40.5883069333	-74.1651867667
510100	Lane Bryant	40.57957295	-74.1676348167
832174	Nome Wine & Liquors	40.5889249107	-74.1648173332
101471	Richmond County Savings	40.5883496333	-74.1652020833
101405	P.C. Richard & Son	40.58834705	-74.16521405
69804	Toys R Us	40.5762413924	-74.1671776772
47080	New Springville Library	40.5751494186	-74.1668987274
1309466	Rides	40.5884963536	-74.1652143002
101457	Wendy's	40.5883436167	-74.1653157833
101437	Dynasty Taste	40.588264	-74.1653704667
101331	Baskin Robbins	40.5881056	-74.1655164833
459438	Subway	40.58819655	-74.1655103667
497020	Cvs	40.5875915333	-74.1659798167
73704	Barnes & Noble	40.59249325	-74.1621394
73708	Starbucks	40.59248895	-74.1621602333
6767637	Our Lady Queen Of Peace Church	40.57492635	-74.117638583
101316	Social Security	40.5880284333	-74.1659409333
312371	The Bean	40.5923663037	-74.162478447
694726	Nome Plaza	40.5899547401	-74.1647100449
5494282	Hayden Planetarium at CSI	40.5996167637	-74.140291211
5835199	K Mart	40.575201517	-74.167472733
585448	SI USPS	40.57642067	-74.167842865
80206	Dunkin' Donuts	40.5878739167	-74.16625915
1130364	One On One Physical Therapy	40.5883133411	-74.166072607
782315	Borders	40.592724772	-74.1624355316
7378874	MCGINN'S	40.567258	-74.122533
2434134	Staples	40.586107832	-74.16732523
1543692	Nori	40.5737828	-74.117580783
694698	SI courthouse	40.5930669444	-74.1622638702
641036	Jade Island	40.5746823167	-74.16766495
641038	Golden's Deli	40.5746988667	-74.1676795667
7105493	Joseph Ave	40.59960645	-74.137190394
73699	Dunkin' Donuts	40.5914032333	-74.1641521333
646816	Mary Lou's	40.5930913852	-74.1624569893
6573671	City Wine Cellar	40.591437517	-74.164155967
69823	Pildes Optical	40.5783299996	-74.1687962799
69815	Starbucks Coffee	40.5783299996	-74.1687962799
69835	Bed Bath & Beyond	40.5783299996	-74.1687962799
689915	Hall	40.5930832383	-74.1626930237
619091	The Sweat Spot	40.591690097	-74.1641843319
4542598	Soup Man	40.5910161	-74.16479375
69798	Stop & Shop	40.5792777	-74.1690240167
7088234	Dominick's Bakery	40.5742893	-74.116901783
6510763	Citibank	40.57765925	-74.1688828
6510755	Nautilus	40.57765925	-74.1688828
6510751	State Farm Insurance	40.57765925	-74.1688828
6510745	Pay/Half	40.577558917	-74.168870467
1064961	J.P. Richards And Son	40.5891074133	-74.1663622856
897467	Macy's	40.588302	-74.166861
6510741	Off-Track Betting	40.57761085	-74.16896775
180704	Bark O'Lounge	40.5762984354	-74.1687440872
267045	N.S. Jewish Center	40.5942808278	-74.1615986824
69813	Best Buy	40.5786835667	-74.16919555
69829	The Beetle	40.5786317	-74.1691926333
69816	The Crossings	40.5787068667	-74.16921305
69834	Tuxedo World	40.5786622833	-74.1692126833
69819	Freshkills	40.5787118167	-74.16923375
7118005	Chase 	40.5761629343	-74.1687977314
69827	Verizon Wireless	40.5786987667	-74.16923545
524882	Pathmark	40.5743291667	-74.1682108333
69825	McDonald's	40.5786751333	-74.16923805
1406335	Great Kills Swim Club	40.5598496333	-74.1462285333
618769	Forest Hill Park	40.5715311093	-74.1670274734
6553649	Starbucks	40.586814905	-74.168086315
694713	Paz Salon	40.5879912068	-74.1674995422
526023	The Dugout	40.588203043	-74.1674244404
6962547	AT&T Store	40.576248556	-74.169270212
7382712	King Buffet	40.58888718	-74.167183322
523617	Springville Arena	40.5885289436	-74.1675102711
1056038	Hennys	40.5941176414	-74.162735939
690149	Mugshots	40.5931972954	-74.1638410091
690152	Lipsticks	40.5902969267	-74.1666090488
690154	Killmeyers	40.5867772092	-74.1688835621
510530	Costco	40.5724147167	-74.16844355
1345896	La Strada	40.573968883	-74.115614883
3612397	Moravian Cemetery	40.580161	-74.114199
3415700	Susan E. Wagner High School	40.597327	-74.125142
496904	Walgreens	40.59509855	-74.16309559
779650	Blockbuster	40.5962360298	-74.1625106335
898155	Applebee's	40.572812	-74.170226
676762	Hilton Garden Inn	40.5894740464	-74.1694629192
1070040	Carrabba's Italian Grill	40.586593	-74.17148
265779	Csi	40.6031524167	-74.14055175
6750919	Fushimi	40.581483131	-74.111434836
1162940	Jim Hanley's Universe	40.57189105	-74.11245885
1162941	Jim Hanley's Universe	40.5718788667	-74.1124579333
621871	Wild Safari	40.5944102667	-74.16825865
420547	New York Public Library - New Dorp	40.5718155167	-74.1122884833
420550	Fresh Tortillas Tex Mex 	40.5718155167	-74.1122884833
590511	Campo Agency	40.57125485	-74.1124041167
7171021	Something Sweet	40.571646538	-74.112155448
1223916	Sedutto Ice Cream Parlor	40.571567517	-74.112189633
7170813	Ivory & Co.	40.5714789	-74.11205145
619547	SI Zoo	40.5994212573	-74.1223740578
7170808	Ivory & Co.	40.571521317	-74.11198455
2149028	Mom And Dad's Home	40.570956267	-74.112032883
4887616	St. Charles Church	40.5635252	-74.117471883
6643069	CVS	40.56000216	-74.162725678
82431	Zone	40.6007490695	-74.1620600224
7050786	A.F. Bennett Salon & Wellness Spa	40.5709263	-74.11090219
6922886	Stop And Shop	40.565082323	-74.11490364
6993677	Noble Furniture 	40.6007909775	-74.1627198458
621031	Bank of America	40.5638625167	-74.1158712
951917	Mike's Place	40.5708813067	-74.1105648633
5094416	Sushi Excellent	40.57088196	-74.11049228
7223234	Bistro	40.568955133	-74.111336017
3139025	Atrium Stadium Cinemas	40.55995661	-74.16435277
524810	Planet Wings	40.5600935445	-74.1645972219
7261803	Yogurt City	40.559816265	-74.164415175
1498636	Andrei's Crib	40.58337482	-74.107829055
621459	Friendly's	40.5645791688	-74.1140055656
1025709	Orange Leaf	40.570574187	-74.1096842971
7118543	Starbucks 	40.569237345	-74.110191297
621094	HomeGoods	40.5651252442	-74.1130292416
619071	Willowbrook Stadium	40.6052129318	-74.155343771
75146	Dunkin' Donuts	40.6018674167	-74.1209217667
1496765	Moe's Southwest Grill	40.5729397833	-74.10781435
70885	Mo's	40.5599740275	-74.1666305065
411943	Willowbrook Park, Staten Island, NY	40.604797512	-74.1578757763
197651	South Gannon/Wooley ave. 	40.6074659167	-74.14093365
82456	Td Bank	40.60325945	-74.16194915
5173837	My Sweet Home	40.553628032	-74.132261921
7289210	Pathmark	40.573014733	-74.10728395
6007247	Ralph's Famous Italian Ices	40.5736173656	-74.1070559621
555028	Panera Bread	40.56574499	-74.1735444
82419	Dunkin' Donuts	40.6034547833	-74.1618912167
67054	Books!!!	40.5597457999	-74.1671991348
511111	Z1	40.6035083	-74.1619152167
7084178	United Artists Theatres	40.567164039	-74.110027347
520299	Experienced Toys	40.5605201404	-74.168497324
403309	Golden Gate Health Care Center	40.6067818615	-74.1319923354
619073	On Your Mark	40.5601859524	-74.1682291031
7169113	Excelsior Grand	40.572679233	-74.1068942
197650	North Gannon/Wooley ave. 	40.6081527	-74.1394952
574145	T&L Saloon	40.560903232	-74.1696238518
75177	On The Floor	40.560838025	-74.1696345806
5834919	Deal$	40.559949305	-74.168572223
90778	Cafe Ole	40.5606016495	-74.1694307327
618754	Sports Authority	40.5597621019	-74.1684544086
268486	Rita's	40.5602185562	-74.1693341732
621137	Dr. Mailmen Flug Ozer	40.60447855	-74.1623779667
6383225	La Candela Española	40.551621933	-74.149505683
209477	Gabriel Pediatrics	40.6048709029	-74.1623244434
689830	Golden Dove	40.55880185	-74.1685993833
482665	Showplace Bowling	40.59036904	-74.17837363
1063370	Staten Island Academy	40.5955392122	-74.109660387
679742	Eltingville Transit Center	40.5602935	-74.1709754667
7558464	Richmond County Country Club	40.6006889	-74.1148568
1300247	Staten Island Expressway	40.608084231	-74.130676396
6286686	Ricky's Candy, Cones & Chaos	40.56591773	-74.1766535
717210	Gap	40.56392663	-74.17514801
7067535	Mike's Unicorn Diner 	40.608174	-74.154843
7513896	Joy Jenny's Nail and Spa	40.575969295	-74.103680563
885273	Lost Highway	40.6094565828	-74.148273468
1128443	Nonna's	40.5510199167	-74.1510776333
1718992	NYogurt	40.575930767	-74.103562898
1189886	Kevins House	40.59532764	-74.108679473
6101237	My House	40.564943787	-74.108399129
7037250	Home	40.561106	-74.173415
54686	Dusty Pages	40.6074121704	-74.1594529152
98727	Greenbelt	40.6021630833	-74.1149834667
1127943	Nunzio's	40.5778453667	-74.1024871167
621147	A&S Salumeria	40.6065300333	-74.1622210667
652363	7 Eleven 	40.60669665	-74.1619898667
997416	Weisner Bros  	40.6106320833	-74.1438169667
3241322	Bagels 'n Buns	40.610538125	-74.146374464
1229907	Seabra's Armory	40.57501298	-74.18221575
6811241	Bella Carini Bakery	40.587798867	-74.103365667
1222668	Hilton - Two Tower Center	40.57497173	-74.18221402
7069396	McDonalds	40.57744721	-74.102144167
6822057	Natalies House	40.59035162	-74.104233618
6582415	Top Tomato	40.55000925	-74.151849683
2517875	Applebee's	40.57334	-74.102632
1594154	La Fitness	40.59012836	-74.18103003
369638	Kristina's House	40.6045479	-74.11733725
389180	The Broken Kitchen	40.6045909167	-74.1173871
1096571	Joe and Pat's Pizzeria	40.6110802743	-74.1411251825
1287206	Vola Restaurant and Bar	40.57811319	-74.10158365
86731	1975 Basement	40.6108932539	-74.1366271962
507899	St. Pauls	40.6108960558	-74.1366224527
766274	Arirang	40.5493924497	-74.1497578203
70505	The Spot To Be	40.6109931167	-74.136702
818701	Staten Island Expressway	40.6105548667	-74.151808
689367	Victory Plaza	40.6110488667	-74.1364164167
689362	Ladder 32	40.6110488667	-74.1364164167
244469	The Real Chill Spot	40.6110995667	-74.1364865667
1436533	MusicBox Studios	40.611142356	-74.136659748
521714	Good Wok Chinese Cuisine	40.6111438	-74.1365734
6408942	Chicken Holiday	40.578817191	-74.101055553
6408973	On Your Toes	40.579091267	-74.10098875
568669	Buckshots 	40.6074447512	-74.1629397869
82478	Blockbuster 	40.6073899667	-74.1635020667
82476	Dunkin' Donuts	40.6074173833	-74.1635505167
6910844	Home	40.551877837	-74.161545457
6631065	Rachels House	40.548252999	-74.142435177
7104863	Pacini's Pizzeria 	40.6079417467	-74.1629827023
7127147	Shampooch 	40.608317256	-74.1624677181
6685434	Our Lady of Pity 	40.6087142229	-74.1618347168
521142	King's Restaurant & Pizza Cafe	40.6120412294	-74.1369572819
6685417	Sapporo Sushi 	40.6080436707	-74.1636103392
74281	Alba House	40.6122288667	-74.1374497833
619564	Comic Book Jones	40.6025818958	-74.1731107235
1110900	Espana Royale	40.5894903411	-74.1014420986
6811393	Aunt Dorothy's House	40.593905733	-74.103005883
1126170	Paesano's Pizza	40.612235316	-74.1326717039
547911	New York Public Library	40.5903693	-74.1011176833
640384	Linden Airport	40.5868423909	-74.1851806641
1445858	KMart	40.56399905	-74.18072897
755525	Nail Salon	40.612448639	-74.1321747895
7245283	Dana's House	40.574293755	-74.098899364
490336	Chilis	40.6120466251	-74.1558158398
98668	Four Corners Vet	40.5917777472	-74.1009378669
606334	Dunkin' Donuts	40.6120860333	-74.1563717833
7278904	S79 Bus Stop	40.55252103	-74.16808426
490296	La Piazza	40.6121752	-74.1567433833
7479816	China House 	40.6110141	-74.1606955
606339	Baskin Robbins	40.6120549833	-74.1573373285
1599925	T.G.I. Friday's	40.56320267	-74.18123579
6782172	King Kullen 	40.61190785	-74.15827155
1546934	Comfort Diner	40.56586813	-74.18318712
6647885	Home	40.613629215	-74.134342935
6585257	Cake Chef	40.6130498	-74.130848583
7419483	Mother Moose	40.597791237	-74.180974852
1047559	Fresh Kills - North Mound	40.5829981667	-74.1873956667
633249	John's house of cock munching	40.6078862333	-74.1688906
6006407	Skippy's Hot Dog Truck	40.5821257244	-74.097058028
412996	Work	40.5524442833	-74.16983525
1055565	Alphonso's Pastry Shoppe	40.6128006667	-74.1275937167
5435183	Cafe Bella Vita	40.58273935	-74.096821333
712349	AppleBees	40.61267525	-74.1582126667
7251748	Cvs	40.61308913	-74.127588272
692685	Venga	40.6127883	-74.1258964
1128566	The Square	40.5831626355	-74.0959039468
396068	Goodfellas	40.6128318333	-74.12424235
6962502	Bethany Lutheran Brethren Church	40.613696867	-74.126778381
6515962	Burger Chef	40.613034206	-74.12382843
7424165	Pho Mac	40.614065485	-74.157540832
1126133	Jimmy Max Pizza	40.6159111504	-74.1388285108
7255937	Arbor Medical	40.544123	-74.144419
1957503	Sushi Den	40.61412844	-74.15780195
1127387	Salvatore of Soho	40.5833438805	-74.0951295197
507576	Stage One	40.60591781	-74.10929077
507158	Harborview 	40.60591781	-74.10929077
692677	Subway	40.6129595833	-74.1228302833
2939366	Marina Café	40.543847808	-74.140540336
7261159	Ashley's House	40.587536045	-74.095566887
554655	Esposito Jew House	40.5512779833	-74.1716736333
7076362	Dunkin' Donuts	40.583850117	-74.094739933
6471018	Home	40.560927433	-74.1014856
446124	Holy Family	40.6165979667	-74.1414914833
681180	Work	40.5533607333	-74.17532125
6506558	Village Whore House	40.560664321	-74.101595555
6281944	Regional Orthopedics	40.61474297	-74.157932297
52028	Island Coffee Shop	40.6131314	-74.121645
1126142	Joe & Pat's Pizza	40.6131095013	-74.1208258109
1801787	Lee's Tavern	40.58885765	-74.095225617
7416864	Comfort Inn	40.586566703	-74.19048274
7238626	Manor Road Post Office 	40.6141322851	-74.1229534149
5301848	St. Margaret Mary Church	40.57188709	-74.094603453
